110年09月17日每5秒委託成交統計,,,,,,,
時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
10:15:55,"3,652,528","23,417,759","3,767,743","15,545,071","740,951","2,557,714","111,917"
10:16:00,"3,654,492","23,385,279","3,769,649","15,537,205","741,547","2,559,470","111,982"
10:16:05,"3,656,574","23,298,961","3,771,700","15,505,722","741,899","2,560,354","112,027"
10:16:10,"3,658,586","23,386,027","3,773,506","15,532,309","742,236","2,561,278","112,061"
10:16:15,"3,660,622","23,427,561","3,775,249","15,549,496","742,908","2,566,525","112,168"
10:16:20,"3,662,635","23,379,251","3,777,492","15,489,810","743,678","2,569,097","112,237"
10:16:25,"3,664,428","23,408,877","3,779,325","15,512,572","743,991","2,570,006","112,279"
10:16:30,"3,666,206","23,441,888","3,781,169","15,547,058","744,324","2,571,003","112,318"
10:16:35,"3,668,566","23,393,971","3,783,550","15,463,927","744,734","2,572,987","112,371"
10:16:40,"3,670,987","23,418,915","3,786,032","15,544,647","745,030","2,573,843","112,401"
10:16:45,"3,672,723","23,403,030","3,787,949","15,504,920","745,370","2,575,181","112,457"
10:16:50,"3,674,677","23,428,007","3,790,439","15,524,670","745,759","2,576,437","112,525"
10:16:55,"3,676,451","23,429,028","3,792,774","15,538,029","746,228","2,577,880","112,576"
10:17:00,"3,678,119","23,410,717","3,794,740","15,531,028","746,759","2,579,214","112,680"
10:17:05,"3,680,398","23,413,829","3,797,026","15,494,583","747,241","2,580,682","112,769"
10:17:10,"3,682,526","23,455,354","3,799,155","15,553,873","747,663","2,581,587","112,819"
10:17:15,"3,683,873","23,400,594","3,800,525","15,536,097","748,061","2,582,833","112,864"
10:17:20,"3,686,259","23,405,141","3,802,808","15,432,269","748,501","2,584,847","112,945"
10:17:25,"3,687,802","23,447,046","3,804,750","15,540,919","748,909","2,586,011","113,011"
10:17:30,"3,689,666","23,430,738","3,806,345","15,544,237","749,214","2,586,960","113,049"
10:17:35,"3,691,412","23,421,775","3,807,937","15,541,415","749,550","2,587,794","113,101"
10:17:40,"3,693,801","23,420,197","3,810,174","15,534,975","749,985","2,589,164","113,149"
10:17:45,"3,695,765","23,341,284","3,812,075","15,526,345","750,447","2,590,378","113,201"
10:17:50,"3,697,460","23,410,891","3,813,698","15,524,088","750,738","2,591,271","113,235"
10:17:55,"3,699,209","23,382,286","3,815,390","15,551,579","751,022","2,592,154","113,266"
10:18:00,"3,701,053","23,414,811","3,817,264","15,547,775","751,370","2,593,317","113,336"
10:18:05,"3,703,132","23,384,936","3,819,512","15,566,608","751,655","2,594,910","113,381"
10:18:10,"3,704,667","23,418,801","3,821,030","15,555,534","751,997","2,596,123","113,422"
10:18:15,"3,706,760","23,403,846","3,823,095","15,555,363","752,387","2,598,599","113,483"
10:18:20,"3,708,695","23,457,644","3,824,891","15,561,362","752,630","2,599,937","113,519"
10:18:25,"3,710,324","23,444,989","3,826,760","15,553,005","752,931","2,600,718","113,559"
10:18:30,"3,711,948","23,471,334","3,828,647","15,586,795","753,174","2,601,350","113,587"
10:18:35,"3,714,002","23,457,400","3,830,903","15,559,135","753,391","2,602,151","113,612"
10:18:40,"3,715,311","23,339,005","3,832,249","15,559,644","753,769","2,603,787","113,655"
10:18:45,"3,717,112","23,451,641","3,834,204","15,589,909","754,199","2,605,297","113,721"
10:18:50,"3,718,404","23,460,954","3,835,431","15,595,916","754,482","2,606,020","113,747"
10:18:55,"3,720,086","23,457,685","3,836,845","15,595,674","754,769","2,606,929","113,779"
10:19:00,"3,721,235","23,475,885","3,838,056","15,576,795","755,095","2,607,682","113,822"
10:19:05,"3,722,593","23,466,328","3,839,513","15,597,852","755,411","2,608,569","113,854"
10:19:10,"3,723,713","23,434,435","3,840,811","15,595,288","755,757","2,609,496","113,894"
10:19:15,"3,725,497","23,435,032","3,842,464","15,559,750","756,009","2,610,147","113,935"
10:19:20,"3,727,532","23,455,137","3,844,585","15,556,386","756,402","2,611,549","114,002"
10:19:25,"3,729,008","23,452,688","3,846,053","15,586,060","756,704","2,612,225","114,030"
10:19:30,"3,730,380","23,457,647","3,847,483","15,602,063","757,147","2,613,336","114,089"
10:19:35,"3,731,924","23,436,173","3,848,956","15,582,184","757,493","2,614,199","114,131"
10:19:40,"3,733,415","23,470,683","3,850,728","15,587,080","757,834","2,615,016","114,173"
10:19:45,"3,735,280","23,452,882","3,852,843","15,587,683","758,319","2,616,335","114,246"
10:19:50,"3,737,580","23,455,871","3,854,890","15,569,107","758,655","2,617,117","114,295"
10:19:55,"3,739,193","23,452,853","3,856,626","15,584,973","758,899","2,617,827","114,327"
10:20:00,"3,741,293","23,439,378","3,858,923","15,581,946","759,379","2,620,139","114,399"
10:20:05,"3,743,486","23,435,675","3,861,064","15,576,024","759,959","2,621,995","114,478"
10:20:10,"3,745,939","23,425,223","3,863,446","15,569,972","760,411","2,623,696","114,559"
10:20:15,"3,747,850","23,473,889","3,865,563","15,587,638","760,814","2,624,933","114,632"
10:20:20,"3,750,130","23,460,537","3,867,709","15,603,617","761,479","2,627,650","114,762"
10:20:25,"3,752,631","23,368,514","3,870,243","15,517,685","762,357","2,631,710","114,892"
10:20:30,"3,754,499","23,490,830","3,872,180","15,606,788","762,739","2,632,762","114,940"
10:20:35,"3,756,446","23,496,237","3,873,980","15,607,837","763,720","2,635,877","115,136"
10:20:40,"3,760,020","23,463,402","3,878,393","15,490,787","765,251","2,642,014","115,517"
10:20:45,"3,762,935","23,472,351","3,882,018","15,515,175","765,974","2,644,323","115,631"
10:20:50,"3,765,014","23,522,336","3,884,518","15,577,046","766,546","2,646,592","115,726"
10:20:55,"3,767,587","23,484,883","3,886,899","15,578,465","767,015","2,647,916","115,796"
10:21:00,"3,769,361","23,444,351","3,888,713","15,583,609","767,414","2,648,829","115,894"
10:21:05,"3,773,043","23,500,924","3,892,591","15,584,412","768,040","2,652,610","116,036"
10:21:10,"3,775,864","23,486,265","3,895,031","15,596,285","768,397","2,653,575","116,076"
10:21:15,"3,778,638","23,483,652","3,897,309","15,573,386","768,789","2,654,566","116,128"
10:21:20,"3,781,523","23,522,069","3,900,331","15,591,340","769,231","2,655,664","116,207"
10:21:25,"3,784,184","23,529,642","3,902,846","15,639,725","769,565","2,656,700","116,257"
10:21:30,"3,786,669","23,524,471","3,905,326","15,609,266","769,974","2,657,826","116,330"
10:21:35,"3,788,722","23,524,887","3,907,227","15,624,804","770,274","2,659,006","116,383"
10:21:40,"3,790,760","23,549,232","3,908,934","15,632,800","770,568","2,659,918","116,428"
10:21:45,"3,793,442","23,487,727","3,911,664","15,620,126","771,057","2,661,480","116,510"
10:21:50,"3,795,455","23,522,800","3,913,781","15,626,062","771,299","2,662,358","116,544"
10:21:55,"3,798,183","23,482,958","3,916,240","15,598,116","771,734","2,663,737","116,630"
10:22:00,"3,800,415","23,485,314","3,918,555","15,611,945","772,099","2,664,837","116,680"
10:22:05,"3,803,295","23,543,826","3,921,493","15,605,438","772,561","2,666,096","116,747"
10:22:10,"3,805,395","23,517,936","3,923,738","15,600,087","772,942","2,667,206","116,812"
10:22:15,"3,807,693","23,478,294","3,926,277","15,486,452","773,246","2,668,677","116,890"
10:22:20,"3,809,821","23,506,009","3,928,390","15,591,836","773,596","2,670,074","116,948"
10:22:25,"3,811,970","23,490,862","3,930,702","15,592,779","773,882","2,671,295","116,983"
10:22:30,"3,814,005","23,532,682","3,932,481","15,628,681","774,164","2,672,463","117,042"
10:22:35,"3,815,969","23,534,295","3,934,327","15,619,384","774,505","2,673,546","117,100"
10:22:40,"3,818,031","23,531,183","3,936,138","15,633,875","774,796","2,674,416","117,144"
10:22:45,"3,819,686","23,527,807","3,937,725","15,633,005","775,169","2,675,365","117,223"
10:22:50,"3,821,891","23,549,475","3,940,114","15,613,792","775,522","2,676,286","117,285"
10:22:55,"3,823,884","23,533,543","3,942,178","15,624,526","775,905","2,678,272","117,347"
10:23:00,"3,825,928","23,521,657","3,944,122","15,565,175","776,238","2,679,677","117,404"
10:23:05,"3,827,734","23,554,559","3,946,322","15,597,846","776,605","2,680,693","117,448"
10:23:10,"3,829,875","23,534,857","3,948,357","15,614,228","777,122","2,682,706","117,512"
10:23:15,"3,831,929","23,502,599","3,950,249","15,603,343","777,595","2,684,568","117,585"
10:23:20,"3,834,768","23,543,676","3,953,404","15,633,663","778,065","2,686,296","117,714"
10:23:25,"3,837,029","23,521,618","3,955,483","15,589,528","778,552","2,687,968","117,777"
10:23:30,"3,839,402","23,571,589","3,957,839","15,627,365","778,877","2,689,432","117,819"
10:23:35,"3,841,297","23,548,977","3,959,959","15,558,621","779,224","2,690,350","117,861"
10:23:40,"3,843,151","23,567,386","3,961,905","15,611,957","779,532","2,691,537","117,896"
10:23:45,"3,844,898","23,562,066","3,963,637","15,618,407","779,970","2,693,387","117,970"
10:23:50,"3,846,881","23,572,007","3,965,705","15,643,918","780,512","2,694,832","118,058"
10:23:55,"3,848,439","23,556,662","3,967,438","15,626,105","780,839","2,696,473","118,101"
10:24:00,"3,850,228","23,556,299","3,969,333","15,648,670","781,443","2,699,172","118,157"
10:24:05,"3,852,469","23,574,685","3,971,859","15,626,695","781,895","2,701,695","118,249"
10:24:10,"3,854,656","23,582,113","3,974,722","15,654,734","782,417","2,704,214","118,329"
10:24:15,"3,857,036","23,575,159","3,977,335","15,659,453","782,755","2,705,715","118,382"
10:24:20,"3,859,082","23,555,148","3,979,499","15,657,253","783,210","2,707,719","118,436"
10:24:25,"3,861,870","23,574,851","3,982,178","15,670,177","783,790","2,709,343","118,512"
10:24:30,"3,864,038","23,597,384","3,984,506","15,645,088","784,316","2,710,753","118,591"
10:24:35,"3,866,125","23,602,782","3,986,762","15,678,234","784,795","2,712,364","118,653"
10:24:40,"3,868,691","23,564,243","3,989,827","15,662,990","785,336","2,714,647","118,731"
